Second;Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateAvg;Dataset
27;24-02-202316:25:41;62;99;25;6104.305;1920;122.976;54;95.833;4300.001;12083;59.5;20.775;42.8;FSR Balance
28;24-02-202316:25:42;62;99;25;6099.117;1920;124.578;55;82.031;4300.001;12063;59.6;17.749;42.9;FSR Balance
29;24-02-202316:25:43;62;99;25;6105.246;1920;125.343;54;81.975;4300.002;12164;59.9;17.745;43;FSR Balance
30;24-02-202316:25:44;62;92;23;6107.867;1920;116.598;57;99.471;4300.001;12159;57.9;23.983;43.1;FSR Balance
31;24-02-202316:25:45;62;98;25;6110.141;1920;123.645;55;95.573;4300.001;12129;57.4;30.207;43.2;FSR Balance
32;24-02-202316:25:46;62;99;26;6103.371;1920;123.032;56;85.938;4300;12087;60.5;22.092;43.3;FSR Balance
33;24-02-202316:25:47;62;99;27;6113.559;1920;124.032;54;80.469;4300;12169;62.3;18.845;43.4;FSR Balance
34;24-02-202316:25:48;61;95;24;6103.344;1920;122.068;56;94.072;4300.001;12131;60.8;20.357;43.5;FSR Balance
35;24-02-202316:25:49;61;99;25;6110.016;1920;120.368;58;99.479;4300.002;12127;60.3;21.97;43.6;FSR Balance
36;24-02-202316:25:50;61;99;25;6112.512;1920;121.881;56;86.979;4300.002;12108;61;18.683;43.7;FSR Balance
37;24-02-202316:25:51;61;99;24;6106.246;1920;126.496;57;93.318;4300.001;12321;59.5;20.211;43.8;FSR Balance
38;24-02-202316:25:52;60;98;24;6121.941;1920;126.094;58;98.678;4299.999;12233;56.7;36.837;43.9;FSR Balance
39;24-02-202316:25:53;61;97;25;6041.215;1920;128.451;55;95.052;4300.002;12207;60.3;28.137;44;FSR Balance
40;24-02-202316:25:54;61;96;25;6031.324;1920;124.729;55;87.76;4300.002;12234;59.6;19.798;44.1;FSR Balance
41;24-02-202316:25:55;61;97;25;6034.789;1920;128.347;57;99.74;4300.002;12232;57.9;26.077;44.1;FSR Balance
42;24-02-202316:25:56;61;95;26;6026.281;1920;128.273;56;99.219;4300.002;12202;61.6;22.448;44.2;FSR Balance
43;24-02-202316:25:57;61;97;25;6032.387;1920;132.942;57;99.74;4300;12240;61.1;20.657;44.3;FSR Balance
44;24-02-202316:25:58;61;98;27;6026.18;1920;134.462;54;98.177;4300;12324;66.9;16.679;44.5;FSR Balance
45;24-02-202316:25:59;61;98;27;6019.496;1920;134.414;56;80.469;4300.003;12289;69.6;16.335;44.6;FSR Balance
46;24-02-202316:26:00;61;96;26;6021.652;1920;131.141;58;99.74;4300.001;12190;66.7;19.306;44.7;FSR Balance
47;24-02-202316:26:01;61;99;27;6016.563;1920;132.983;59;98.438;4300.001;12163;66.5;23.606;44.8;FSR Balance
48;24-02-202316:26:02;61;99;27;6016.75;1920;134.483;56;85.156;4300.001;12244;70.5;17.234;45;FSR Balance
49;24-02-202316:26:03;61;99;26;6018.344;1920;133.527;55;78.646;4300.001;12200;69.3;15.648;45.1;FSR Balance
50;24-02-202316:26:04;61;98;25;6027.039;1920;132.568;58;96.615;4300.001;12149;65.6;18.687;45.2;FSR Balance
51;24-02-202316:26:05;61;99;27;6026.656;1920;133.19;54;90.625;4299.998;12144;66.3;19.555;45.3;FSR Balance
52;24-02-202316:26:06;61;99;26;6022.266;1920;133.089;54;79.427;4299.998;12195;68.1;17.126;45.4;FSR Balance
53;24-02-202316:26:07;60;99;26;6025.809;1920;132.502;57;92.816;4300.002;12180;66.2;19.011;45.5;FSR Balance
54;24-02-202316:26:08;60;99;26;6083.777;1920;130.279;57;100;4300.001;12137;63.1;19.883;45.6;FSR Balance
55;24-02-202316:26:09;60;97;26;6087.055;1920;129.077;56;98.678;4300.001;12180;60.1;22.405;45.7;FSR Balance
56;24-02-202316:26:10;60;99;26;6089.859;1920;130.417;57;96.921;4300.001;12151;59.8;20.237;45.8;FSR Balance
57;24-02-202316:26:11;60;99;27;6089.477;1920;130.153;55;88.021;4300.002;12134;58.4;21.241;45.8;FSR Balance
58;24-02-202316:26:12;60;99;26;6089.84;1920;131.459;55;83.594;4300.001;12112;58.2;20.35;45.9;FSR Balance
59;24-02-202316:26:13;60;99;27;6089.965;1920;131.711;57;81.229;4300.001;12209;59.2;19.712;46;FSR Balance
60;24-02-202316:26:14;60;96;26;6098.402;1920;129.673;58;100;4300.001;12200;59.2;22.162;46;FSR Balance
61;24-02-202316:26:15;60;99;26;6092.383;1920;130.054;59;90.507;4300.001;12170;58.9;25.335;46.1;FSR Balance
62;24-02-202316:26:16;60;99;26;6092.383;1920;127.869;55;84.93;4300.001;12137;60.8;18.916;46.2;FSR Balance
63;24-02-202316:26:17;60;98;25;6092.32;1920;126.323;56;91.927;4300.001;12359;60.7;19.259;46.3;FSR Balance
64;24-02-202316:26:18;60;99;25;6098.258;1920;128.774;58;98.958;4300.001;12320;59.8;25.143;46.3;FSR Balance
65;24-02-202316:26:19;60;98;25;6098.258;1920;129.917;56;96.354;4300.001;12274;59.6;19.249;46.4;FSR Balance
66;24-02-202316:26:20;60;99;26;6086.266;1920;128.028;56;96.151;4300.001;12291;58.8;20.867;46.4;FSR Balance
67;24-02-202316:26:21;59;92;24;6087.266;1920;125.664;58;99.471;4300.002;12263;58.1;26.177;46.5;FSR Balance
68;24-02-202316:26:22;60;99;26;6086.691;1920;130.297;58;97.917;4300.001;12248;56.9;31.722;46.6;FSR Balance
69;24-02-202316:26:23;60;99;25;6086.691;1920;130.178;57;92.708;4300.001;12199;59.8;20.406;46.6;FSR Balance
70;24-02-202316:26:24;59;98;26;6086.691;1920;130.489;56;82.031;4300.001;12297;60.5;19.233;46.7;FSR Balance
71;24-02-202316:26:25;59;99;26;6094.422;1920;126.492;57;98.974;4300.001;12247;55.1;22.718;46.7;FSR Balance
72;24-02-202316:26:26;59;99;26;6094.422;1920;131.566;56;92.708;4300;12216;56.3;19.525;46.8;FSR Balance
73;24-02-202316:26:27;59;99;26;6088.547;1920;130.391;57;83.873;4300.002;12181;57.8;19.866;46.8;FSR Balance
74;24-02-202316:26:28;59;99;26;6092.383;1920;129.798;55;88.281;4300.002;12291;56.4;19.72;46.9;FSR Balance
75;24-02-202316:26:29;59;97;26;6088.516;1920;129.981;56;80.99;4300.002;12271;55.9;21.342;46.9;FSR Balance
76;24-02-202316:26:30;59;99;26;6096.031;1920;128.783;57;88.281;4300.002;12241;55.2;24.421;46.9;FSR Balance
77;24-02-202316:26:31;59;97;26;6095.719;1920;123.123;56;99.219;4300.001;12304;55.6;23.441;47;FSR Balance
78;24-02-202316:26:32;59;99;27;6092.559;1920;129.367;55;94.01;4300.001;12359;59.3;20.317;47;FSR Balance
79;24-02-202316:26:33;59;99;27;6092.559;1920;129.87;55;83.854;4300.001;12329;59.8;18.196;47.1;FSR Balance
80;24-02-202316:26:34;59;98;26;6097.34;1920;129.546;56;91.02;4300.001;12290;58.9;20.975;47.2;FSR Balance
81;24-02-202316:26:35;59;99;27;6098.527;1920;129.855;55;81.229;4300.001;12357;58.8;19.079;47.2;FSR Balance
82;24-02-202316:26:36;59;99;26;6098.527;1920;129.052;55;87.24;4300.001;12364;59.4;18.371;47.3;FSR Balance
83;24-02-202316:26:37;59;99;26;6103.902;1920;128.578;59;97.396;4300;12369;61;20.567;47.3;FSR Balance
84;24-02-202316:26:38;59;99;26;6091.141;1920;131.946;56;95.11;4300.001;12318;63.6;20.355;47.4;FSR Balance
85;24-02-202316:26:39;59;98;26;6097.016;1920;131.605;55;86.312;4300.001;12414;64.7;18.566;47.5;FSR Balance
86;24-02-202316:26:40;59;99;26;6090.781;1920;132.496;55;92.448;4300.001;12371;64.3;18.9;47.6;FSR Balance
87;24-02-202316:26:41;59;99;27;6090.781;1920;132.121;55;85.417;4300.001;12328;62.6;18.209;47.6;FSR Balance
88;24-02-202316:26:42;59;99;26;6092.715;1920;129.627;55;82.552;4300.002;12286;61.7;17.872;47.7;FSR Balance
89;24-02-202316:26:43;59;98;25;6098.934;1920;127.639;56;96.875;4299.999;12326;58.8;25.37;47.7;FSR Balance
90;24-02-202316:26:44;59;99;26;6098.551;1920;124.179;58;99.479;4299.999;12274;57.4;22.792;47.8;FSR Balance
91;24-02-202316:26:45;59;99;26;6084.832;1920;133.186;57;92.708;4300.002;12242;57.8;21.442;47.8;FSR Balance
92;24-02-202316:26:46;59;99;27;6088.184;1920;132.34;55;74.74;4300.002;12268;59.5;18.361;47.9;FSR Balance
93;24-02-202316:26:47;59;99;26;6088.121;1920;130.993;58;84.115;4300.001;12352;60.8;18.814;47.9;FSR Balance
94;24-02-202316:26:48;59;99;27;6082.984;1920;133.274;58;97.396;4300.001;12309;61.9;20.373;48;FSR Balance
95;24-02-202316:26:49;59;99;27;6085.492;1920;133.377;56;74.479;4300.001;12269;61.4;19.69;48;FSR Balance
96;24-02-202316:26:50;59;99;26;6080.25;1920;133.043;57;79.427;4300.001;12370;59.7;20.058;48.1;FSR Balance
97;24-02-202316:26:51;59;99;25;6083.547;1920;133.12;57;94.792;4300;12417;58.1;21.705;48.1;FSR Balance
98;24-02-202316:26:52;59;99;27;6085.211;1920;135.041;55;73.438;4300;12380;59.8;20.111;48.2;FSR Balance
1;24-02-202316:33:16;57;99;28;6053.02;1927;134.387;54;75.781;4300.002;11191;76.3;16.424;40.2;FSR Performance
2;24-02-202316:33:17;58;99;28;6053.02;1927;132.354;54;69.271;4300.002;11304;75.4;17.39;40.4;FSR Performance
3;24-02-202316:33:18;58;99;29;6053.02;1927;130.547;53;72.396;4300.001;11372;77.7;16.418;40.7;FSR Performance
4;24-02-202316:33:19;58;99;28;6053.02;1927;132.168;52;67.448;4300.001;11417;76.8;15.775;41;FSR Performance
5;24-02-202316:33:20;58;99;24;6053.082;1927;120.705;55;77.344;4300.001;11439;74.6;17.083;41.2;FSR Performance
6;24-02-202316:33:21;59;99;26;6053.082;1927;130.894;55;73.761;4300;11479;75;15.484;41.5;FSR Performance
7;24-02-202316:33:22;59;99;28;6054.77;1927;133.046;55;75.724;4300.002;11484;77.1;16.764;41.7;FSR Performance
8;24-02-202316:33:23;59;99;27;6054.77;1927;130.569;55;73.177;4300.002;11502;78.5;18.082;42;FSR Performance
9;24-02-202316:33:24;59;99;25;6054.77;1927;123.469;54;76.563;4300.001;11542;59.4;19.54;42.1;FSR Performance
10;24-02-202316:33:25;59;99;25;6054.77;1927;118.959;57;72.656;4300.001;11617;61.4;18.271;42.2;FSR Performance
11;24-02-202316:33:26;59;99;25;6054.77;1927;118.911;56;78.125;4300.002;11658;65.3;19.376;42.4;FSR Performance
12;24-02-202316:33:27;59;99;25;6054.848;1927;118.814;53;85.417;4300.001;11695;61.9;18.609;42.5;FSR Performance
13;24-02-202316:33:28;60;99;24;6054.848;1920;119.206;55;84.635;4299.998;11746;61.1;18.573;42.7;FSR Performance
14;24-02-202316:33:29;60;99;25;6050.055;1920;120.964;55;83.767;4299.998;11810;62.2;18.483;42.8;FSR Performance
15;24-02-202316:33:30;60;97;24;6052.777;1920;112.484;56;89.997;4300.003;11818;60.5;24.214;42.9;FSR Performance
16;24-02-202316:33:31;60;99;25;6062.797;1920;119.542;58;99.479;4300.001;11835;54.5;23.071;43;FSR Performance
17;24-02-202316:33:32;60;99;24;6067.715;1920;120.876;56;90.625;4300.001;11915;56.2;24.85;43.1;FSR Performance
18;24-02-202316:33:33;61;99;24;6060.047;1920;119.705;55;83.594;4300.001;11913;57;19.01;43.2;FSR Performance
19;24-02-202316:33:34;61;99;24;6051.293;1920;118.331;54;85.938;4300.001;11919;58.9;19.984;43.3;FSR Performance
20;24-02-202316:33:35;61;96;22;6059.832;1920;119.84;57;94.01;4299.999;11917;57.5;21.206;43.4;FSR Performance
21;24-02-202316:33:36;61;99;24;6060.145;1920;120.668;57;92.969;4299.999;12011;58.6;20.546;43.5;FSR Performance
22;24-02-202316:33:37;62;99;24;6064.484;1920;119.927;56;87.251;4300.002;12005;60.2;19.848;43.6;FSR Performance
23;24-02-202316:33:38;62;99;24;6060.273;1920;122.148;57;85.125;4300.001;11997;61.6;18.036;43.7;FSR Performance
24;24-02-202316:33:39;62;99;24;6053.117;1920;118.716;55;84.375;4300.001;11979;60.1;17.984;43.8;FSR Performance
25;24-02-202316:33:40;62;99;25;6054.621;1920;118.68;56;88.542;4300.001;12059;60.1;22.795;43.9;FSR Performance
26;24-02-202316:33:41;62;96;24;6061.703;1920;119.791;55;92.303;4299.999;12069;61.6;20.599;44;FSR Performance
27;24-02-202316:33:42;62;96;24;6094.016;1920;118.516;57;99.736;4300.002;12054;60.8;22.261;44.1;FSR Performance
28;24-02-202316:33:43;63;99;24;6086.891;1920;121.61;56;88.021;4300.002;12033;61.9;17.262;44.2;FSR Performance
29;24-02-202316:33:44;63;99;25;6086.891;1920;120.812;55;88.948;4300.001;12129;61.1;21.786;44.3;FSR Performance
30;24-02-202316:33:45;62;97;24;6095.016;1920;118.426;56;92.953;4300.002;12133;59.6;23.211;44.4;FSR Performance
31;24-02-202316:33:46;62;97;24;6101.516;1920;121.278;56;99.471;4299.995;12106;59;22.329;44.5;FSR Performance
32;24-02-202316:33:47;62;99;26;6093.02;1920;123.082;55;93.49;4299.995;12189;61.9;19.149;44.6;FSR Performance
33;24-02-202316:33:48;62;99;26;6103.27;1920;123.552;55;92.188;4300.005;12163;64;19.482;44.7;FSR Performance
34;24-02-202316:33:49;62;99;26;6103.457;1920;120.238;55;91.927;4300.002;12131;64;23.914;44.8;FSR Performance
35;24-02-202316:33:50;62;95;24;6087.242;1920;120.693;56;99.74;4300.002;12118;60.6;25.778;44.9;FSR Performance
36;24-02-202316:33:51;62;99;24;6102.223;1920;122.036;55;99.219;4300.001;12203;63.6;20.71;45;FSR Performance
37;24-02-202316:33:52;61;93;22;6095.957;1920;117.811;56;97.656;4300;12241;61.9;21.933;45.1;FSR Performance
38;24-02-202316:33:53;62;96;23;6099.797;1920;123.31;58;100;4300.001;12097;59.4;23.844;45.2;FSR Performance
39;24-02-202316:33:54;61;93;24;6031.082;1920;126.405;56;100;4300.001;12036;58.1;55.228;45.3;FSR Performance
40;24-02-202316:33:55;61;99;25;6021.691;1920;124.502;56;98.958;4300.001;12078;63.7;19.671;45.4;FSR Performance
41;24-02-202316:33:56;61;93;24;6025.039;1920;117.362;57;99.487;4300.001;12031;58.5;24.651;45.5;FSR Performance
42;24-02-202316:33:57;61;98;25;6016.648;1920;126.178;56;99.736;4300.002;11998;63.4;21.375;45.6;FSR Performance
43;24-02-202316:33:58;61;91;24;6016.336;1920;124.51;57;99.23;4300.002;12071;62.3;24.48;45.7;FSR Performance
44;24-02-202316:33:59;61;96;25;6013.672;1920;126.721;57;99.736;4300.001;12128;65.8;20.395;45.8;FSR Performance
45;24-02-202316:34:00;61;99;27;6006.988;1920;130.57;55;99.479;4300.001;12100;69.6;22.509;45.9;FSR Performance
46;24-02-202316:34:01;61;90;24;6003.145;1920;123.35;57;97.656;4300.001;12028;68.7;19.669;46.1;FSR Performance
47;24-02-202316:34:02;61;97;26;6008.117;1920;124.138;56;99.74;4300.001;12102;67.8;21.183;46.2;FSR Performance
48;24-02-202316:34:03;61;99;27;6006.742;1920;127.597;56;100;4300.002;12076;69.9;19.449;46.3;FSR Performance
49;24-02-202316:34:04;61;99;26;6008.336;1920;129.044;56;98.438;4300.002;12020;72.5;16.217;46.5;FSR Performance
50;24-02-202316:34:05;61;99;25;6008.336;1920;129.291;58;95.125;4300.001;11945;69.5;17.111;46.6;FSR Performance
51;24-02-202316:34:06;61;99;26;6016.648;1920;128.562;57;99.471;4300.001;12039;67.4;18.082;46.7;FSR Performance
52;24-02-202316:34:07;61;98;26;6012.258;1920;129.711;55;83.854;4300.001;11986;70.9;17.376;46.8;FSR Performance
53;24-02-202316:34:08;61;99;25;6012.133;1920;128.61;58;87.172;4300.001;11974;70.9;15.688;47;FSR Performance
54;24-02-202316:34:09;60;99;26;6047.582;1920;128.407;57;98.149;4300.002;11938;65.7;22.181;47.1;FSR Performance
55;24-02-202316:34:10;60;92;24;6045.172;1920;128.124;58;99.479;4300.002;11967;63.1;20.479;47.1;FSR Performance
56;24-02-202316:34:11;60;99;26;6041.523;1920;126.216;57;98.958;4300.001;11941;61.9;21.596;47.2;FSR Performance
57;24-02-202316:34:12;60;98;25;6047.594;1920;127.961;55;94.792;4300.001;11921;60.3;19.555;47.3;FSR Performance
58;24-02-202316:34:13;60;99;25;6047.957;1920;127.718;56;86.198;4300.001;11992;60.6;19.611;47.4;FSR Performance
59;24-02-202316:34:14;60;99;26;6048.02;1920;126.49;58;85.156;4300.001;11994;60.8;18.491;47.4;FSR Performance
60;24-02-202316:34:15;60;97;25;6052.297;1920;125.315;57;95.052;4300;11975;60.9;20.393;47.5;FSR Performance
61;24-02-202316:34:16;60;97;25;6056.645;1920;127.478;57;99.479;4300.003;11968;60.5;21.539;47.6;FSR Performance
62;24-02-202316:34:17;60;98;25;6050.625;1920;126.215;57;86.979;4300.001;12052;62.6;18.427;47.6;FSR Performance
63;24-02-202316:34:18;60;99;25;6050.625;1920;125.136;56;94.531;4300.001;12016;63.8;17.481;47.7;FSR Performance
64;24-02-202316:34:19;60;99;25;6057.211;1920;122.913;57;99.487;4300.002;12085;62.3;21.523;47.8;FSR Performance
65;24-02-202316:34:20;60;97;24;6056.5;1920;125.443;59;98.438;4299.999;12050;62.6;20.309;47.9;FSR Performance
66;24-02-202316:34:21;60;99;26;6047.559;1920;126.913;57;88.632;4300.002;12136;63.3;18.388;48;FSR Performance
67;24-02-202316:34:22;60;97;25;6044.57;1920;125.733;57;90.885;4300.002;12044;61.7;19.651;48;FSR Performance
68;24-02-202316:34:23;59;98;25;6047.582;1920;125.633;57;99.743;4300;11982;61.3;19.862;48.1;FSR Performance
69;24-02-202316:34:24;59;99;26;6044.934;1920;127.827;57;95.052;4300.003;11961;62.8;25.203;48.2;FSR Performance
70;24-02-202316:34:25;60;99;27;6044.934;1920;128.371;55;95.257;4300.003;12062;64.1;17.519;48.2;FSR Performance
71;24-02-202316:34:26;59;98;25;6048.422;1920;121.914;56;97.396;4300;12025;59.3;22.839;48.3;FSR Performance
72;24-02-202316:34:27;59;99;25;6052.664;1920;124.876;58;100;4300.005;11996;57.2;22.357;48.3;FSR Performance
73;24-02-202316:34:28;59;99;26;6052.664;1920;127.883;57;89.063;4300.005;12092;59.7;20.391;48.4;FSR Performance
74;24-02-202316:34:29;59;99;25;6052.148;1920;125.816;57;87.76;4300.001;12067;59.9;18.139;48.4;FSR Performance
75;24-02-202316:34:30;59;99;26;6050.625;1920;126.661;59;88.021;4300.001;12049;58.1;19.855;48.5;FSR Performance
76;24-02-202316:34:31;59;98;25;6047.871;1920;126.336;56;91.406;4300;12019;58.7;18.962;48.5;FSR Performance
77;24-02-202316:34:32;59;95;24;6053.836;1920;122.211;56;96.875;4300.005;12158;56.5;23.094;48.6;FSR Performance
78;24-02-202316:34:33;59;99;26;6050.801;1920;126.022;58;98.438;4300;12128;59.8;21.103;48.6;FSR Performance
79;24-02-202316:34:34;59;99;27;6050.801;1920;126.705;58;91.667;4300;12072;62.9;20.32;48.7;FSR Performance
80;24-02-202316:34:35;59;99;26;6050.801;1920;123.871;56;78.646;4300;12084;62;18.642;48.8;FSR Performance
81;24-02-202316:34:36;59;99;26;6056.77;1920;124.264;57;90.104;4300;12139;60.8;18.353;48.8;FSR Performance
82;24-02-202316:34:37;59;98;25;6056.77;1920;126.95;56;85.417;4300.001;12115;60.9;19.034;48.9;FSR Performance
83;24-02-202316:34:38;59;94;24;6062.785;1920;125.461;57;96.094;4300.001;12119;62.7;23.883;48.9;FSR Performance
84;24-02-202316:34:39;59;99;25;6062.145;1920;128.311;56;98.204;4300.001;12159;65.8;19.874;49;FSR Performance
85;24-02-202316:34:40;59;99;26;6055.258;1920;129.762;56;86.023;4300.001;12167;68.3;17.243;49.1;FSR Performance
86;24-02-202316:34:41;59;99;25;6055.258;1920;130.287;56;81.014;4300.002;12123;67.7;16.611;49.2;FSR Performance
87;24-02-202316:34:42;59;98;25;6049.023;1920;128.709;56;79.114;4300;12080;66.6;17.73;49.3;FSR Performance
88;24-02-202316:34:43;59;99;26;6050.957;1920;128.085;56;81.771;4300;12175;65.1;17.09;49.3;FSR Performance
89;24-02-202316:34:44;59;95;24;6050.895;1920;124.071;57;99.743;4300.001;12095;63.2;20.659;49.4;FSR Performance
90;24-02-202316:34:45;59;98;25;6050.668;1920;125.651;58;100;4300.001;12049;60.3;20.268;49.4;FSR Performance
91;24-02-202316:34:46;59;98;25;6048.258;1920;128.307;59;100;4300.001;12004;58.3;23.722;49.5;FSR Performance
92;24-02-202316:34:47;59;98;26;6043.074;1920;129.889;56;90.365;4300.001;12114;61.3;19.363;49.5;FSR Performance
93;24-02-202316:34:48;59;99;26;6046.426;1920;131.411;58;85.938;4300.001;12086;62.7;18.63;49.6;FSR Performance
94;24-02-202316:34:49;59;99;26;6041.227;1920;130.916;59;97.135;4300.001;12070;64.5;18.67;49.7;FSR Performance
95;24-02-202316:34:50;59;99;26;6043.941;1920;133.467;57;99.219;4300.001;12030;64.3;18.138;49.7;FSR Performance
96;24-02-202316:34:51;59;99;26;6043.734;1920;131.541;54;77.083;4300.001;12126;63.4;19.185;49.8;FSR Performance
97;24-02-202316:34:52;59;99;25;6038.492;1920;131.672;59;94.531;4300.001;12184;61.2;19.706;49.8;FSR Performance
98;24-02-202316:34:53;59;99;25;6037.703;1920;130.892;55;86.979;4300.001;12139;60;19.306;49.9;FSR Performance
