02;Datetime;GPUtemperature;GPUusage;FBusage;Memoryusage;Coreclock;Memoryclock;Power;CPUtemperature;CPUusage;CPUclock;RAMusage;Framerate;Frametime;FramerateMin;FramerateAvg;FramerateMax;Framerate1%Low;Fanspeed2;Fantachometer2
80;24-02-202310:32:50;62.000;99.000;36.000;7147.465;1905.000;7500.999;164.866;54.000;35.938;4299.999;8385.000;53.200;19.976;0.100;43.400;2673.700;0.200;30.000;1202.000
80;24-02-202310:32:51;62.000;99.000;36.000;7147.465;1905.000;7500.999;165.357;52.000;37.972;4299.999;8408.000;52.500;20.456;0.100;43.400;2673.700;0.200;30.000;1202.000
80;24-02-202310:32:52;62.000;99.000;35.000;7147.465;1912.000;7500.999;165.083;50.000;38.802;4299.999;8415.000;51.500;20.862;0.100;43.400;2673.700;0.200;30.000;1202.000
80;24-02-202310:32:53;62.000;99.000;36.000;7147.465;1912.000;7500.999;164.518;52.000;36.979;4299.998;8418.000;50.300;22.822;0.100;43.400;2673.700;0.200;31.000;1205.000
80;24-02-202310:32:54;62.000;99.000;37.000;7147.465;1905.000;7500.999;166.086;51.000;39.130;4299.998;8577.000;49.100;21.832;0.100;43.400;2673.700;0.200;31.000;1203.000
80;24-02-202310:32:55;62.000;99.000;35.000;7147.465;1912.000;7500.999;163.592;50.000;39.063;4300.000;8583.000;49.100;21.938;0.100;43.400;2673.700;0.200;31.000;1202.000
80;24-02-202310:32:56;62.000;99.000;34.000;7147.465;1912.000;7500.999;162.170;51.000;43.098;4300.000;8579.000;49.100;21.772;0.100;43.400;2673.700;0.200;32.000;1210.000
80;24-02-202310:32:57;62.000;99.000;35.000;7147.465;1912.000;7500.999;163.036;50.000;37.760;4300.000;8557.000;50.400;20.963;0.100;43.400;2673.700;0.200;32.000;1220.000
80;24-02-202310:32:58;62.000;99.000;34.000;7147.465;1912.000;7500.999;163.751;49.000;37.542;4299.999;8705.000;51.200;20.760;0.100;43.400;2673.700;0.200;32.000;1232.000
80;24-02-202310:32:59;62.000;99.000;35.000;7147.465;1912.000;7500.999;162.868;51.000;36.979;4299.999;8681.000;51.900;20.403;0.100;43.400;2673.700;0.200;32.000;1244.000
80;24-02-202310:33:00;63.000;99.000;36.000;7147.465;1912.000;7500.999;165.150;51.000;43.490;4299.999;8663.000;52.600;20.764;0.100;43.400;2673.700;0.200;33.000;1262.000
80;24-02-202310:33:01;62.000;99.000;36.000;7147.465;1912.000;7500.999;165.549;52.000;38.997;4299.999;8739.000;51.600;52.025;0.100;43.400;2673.700;0.200;33.000;1272.000
80;24-02-202310:33:02;63.000;99.000;34.000;7147.465;1912.000;7500.999;164.137;50.000;38.072;4299.999;8801.000;52.300;20.707;0.100;43.400;2673.700;0.200;33.000;1278.000
80;24-02-202310:33:03;63.000;99.000;35.000;7147.465;1912.000;7500.999;164.752;55.000;39.766;4300.000;8764.000;51.500;20.712;0.100;43.400;2673.700;0.200;33.000;1278.000
80;24-02-202310:33:04;63.000;99.000;35.000;7147.465;1912.000;7500.999;163.758;50.000;43.490;4300.000;8731.000;52.300;20.642;0.100;43.400;2673.700;0.200;33.000;1285.000
80;24-02-202310:33:05;63.000;99.000;34.000;7147.465;1912.000;7500.999;162.974;50.000;39.924;4299.999;8886.000;51.800;22.810;0.100;43.400;2673.700;0.200;34.000;1304.000
80;24-02-202310:33:06;63.000;99.000;35.000;7147.465;1912.000;7500.999;165.365;52.000;41.146;4299.999;8835.000;50.900;21.333;0.100;43.400;2673.700;0.200;34.000;1314.000
80;24-02-202310:33:07;63.000;99.000;36.000;7147.465;1912.000;7500.999;165.454;51.000;38.021;4299.999;8777.000;49.300;21.868;0.100;43.400;2673.700;0.200;34.000;1316.000
80;24-02-202310:33:08;63.000;99.000;36.000;7147.465;1905.000;7500.999;166.533;51.000;35.156;4300.000;8720.000;48.000;22.332;0.100;43.400;2673.700;0.200;34.000;1316.000
80;24-02-202310:33:09;63.000;99.000;35.000;7147.465;1905.000;7500.999;166.580;50.000;41.406;4299.999;8887.000;47.900;22.205;0.100;43.400;2673.700;0.200;34.000;1320.000
80;24-02-202310:33:10;63.000;99.000;35.000;7147.465;1905.000;7500.999;163.118;52.000;46.430;4299.999;8819.000;48.100;22.385;0.100;43.400;2673.700;0.200;35.000;1328.000
80;24-02-202310:33:11;63.000;99.000;35.000;7147.465;1912.000;7500.999;165.290;53.000;44.271;4299.999;8760.000;48.300;21.890;0.100;43.400;2673.700;0.200;35.000;1342.000
80;24-02-202310:33:12;63.000;99.000;35.000;7147.465;1912.000;7500.999;163.242;49.000;46.354;4299.998;8735.000;47.600;22.585;0.100;43.400;2673.700;0.200;35.000;1349.000
80;24-02-202310:33:13;63.000;99.000;34.000;7147.465;1897.000;7500.999;166.217;49.000;38.866;4300.000;8853.000;48.600;22.029;0.100;43.400;2673.700;0.200;35.000;1350.000
80;24-02-202310:33:14;63.000;99.000;34.000;7147.465;1905.000;7500.999;164.690;50.000;42.708;4300.000;8803.000;49.000;22.210;0.100;43.400;2673.700;0.200;35.000;1354.000
80;24-02-202310:33:15;63.000;99.000;34.000;7147.465;1912.000;7500.999;165.012;53.000;40.365;4299.999;8745.000;49.800;21.405;0.100;43.400;2673.700;0.200;35.000;1348.000
80;24-02-202310:33:16;63.000;99.000;34.000;7147.465;1912.000;7500.999;165.031;50.000;41.406;4299.999;8837.000;50.000;21.304;0.100;43.400;2673.700;0.200;35.000;1357.000
80;24-02-202310:33:17;63.000;99.000;34.000;7147.465;1912.000;7500.999;163.707;51.000;42.329;4299.999;8844.000;50.100;21.269;0.100;43.400;2673.700;0.200;36.000;1371.000
80;24-02-202310:33:18;63.000;99.000;34.000;7147.465;1912.000;7500.999;163.664;51.000;46.276;4299.999;8778.000;50.700;21.175;0.100;43.400;2673.700;0.200;36.000;1375.000
80;24-02-202310:33:19;63.000;99.000;34.000;7147.465;1912.000;7500.999;162.589;53.000;41.927;4299.999;8720.000;50.300;21.094;0.100;43.400;2673.700;0.200;36.000;1386.000
80;24-02-202310:33:20;63.000;99.000;35.000;7147.465;1912.000;7500.999;163.157;52.000;41.047;4299.999;8877.000;51.300;20.752;0.100;43.400;2673.700;0.200;36.000;1385.000
80;24-02-202310:33:21;63.000;99.000;35.000;7147.465;1912.000;7500.999;163.549;48.000;37.807;4299.999;8867.000;51.400;21.281;0.100;43.400;2673.700;0.200;36.000;1390.000
80;24-02-202310:33:22;63.000;99.000;36.000;7147.465;1905.000;7500.999;164.196;52.000;46.875;4299.999;8767.000;51.600;20.491;0.100;43.400;2673.700;0.200;36.000;1392.000
80;24-02-202310:33:23;63.000;99.000;35.000;7147.465;1912.000;7500.999;163.420;54.000;43.354;4299.999;8823.000;51.300;20.876;0.100;43.400;2673.700;0.200;36.000;1392.000
80;24-02-202310:33:24;63.000;99.000;35.000;7147.465;1912.000;7500.999;163.004;51.000;42.041;4300.000;8901.000;51.300;21.058;0.100;43.400;2673.700;0.200;36.000;1392.000
80;24-02-202310:33:25;63.000;99.000;35.000;7147.465;1912.000;7500.999;163.464;52.000;40.885;4300.000;8786.000;51.300;21.168;0.100;43.400;2673.700;0.200;36.000;1395.000
80;24-02-202310:33:26;63.000;99.000;34.000;7147.465;1912.000;7500.999;162.173;52.000;44.380;4299.999;8758.000;51.800;20.544;0.100;43.400;2673.700;0.200;36.000;1393.000
80;24-02-202310:33:27;63.000;99.000;34.000;7147.465;1912.000;7500.999;162.383;52.000;44.531;4299.999;8832.000;51.400;20.873;0.100;43.400;2673.700;0.200;36.000;1390.000
80;24-02-202310:33:28;63.000;99.000;34.000;7147.465;1912.000;7500.999;162.124;51.000;43.750;4299.999;8858.000;51.200;20.990;0.100;43.400;2673.700;0.200;36.000;1391.000
80;24-02-202310:33:29;63.000;99.000;35.000;7147.465;1912.000;7500.999;164.203;49.000;38.601;4299.999;8723.000;51.200;21.278;0.100;43.400;2673.700;0.200;36.000;1403.000
80;24-02-202310:33:30;63.000;99.000;35.000;7147.465;1912.000;7500.999;165.057;52.000;44.271;4300.000;8710.000;51.400;21.056;0.100;43.400;2673.700;0.200;37.000;1416.000
80;24-02-202310:33:31;63.000;99.000;35.000;7147.465;1912.000;7500.999;163.479;57.000;39.510;4300.000;8837.000;50.600;21.224;0.100;43.400;2673.700;0.200;37.000;1417.000
80;24-02-202310:33:32;63.000;99.000;35.000;7147.465;1912.000;7500.999;163.905;48.000;43.894;4299.999;8819.000;49.500;21.383;0.100;43.400;2673.700;0.200;37.000;1427.000
80;24-02-202310:33:33;63.000;99.000;34.000;7147.465;1912.000;7500.999;164.021;52.000;46.094;4299.998;8729.000;49.200;22.166;0.100;43.500;2673.700;0.200;37.000;1410.000
80;24-02-202310:33:34;63.000;99.000;34.000;7147.465;1905.000;7500.999;163.314;55.000;44.531;4299.998;8755.000;49.400;21.561;0.100;43.500;2673.700;0.200;37.000;1421.000
80;24-02-202310:33:35;63.000;99.000;34.000;7147.465;1912.000;7500.999;163.668;52.000;47.968;4300.000;8870.000;49.500;21.520;0.100;43.500;2673.700;0.200;37.000;1422.000
80;24-02-202310:33:36;63.000;99.000;34.000;7147.465;1912.000;7500.999;163.482;50.000;42.708;4300.000;8825.000;49.900;21.737;0.100;43.500;2673.700;0.200;37.000;1423.000
80;24-02-202310:33:37;63.000;99.000;34.000;7147.465;1912.000;7500.999;163.542;51.000;43.365;4299.999;8761.000;50.600;20.894;0.100;43.500;2673.700;0.200;37.000;1430.000
80;24-02-202310:33:38;63.000;99.000;34.000;7147.465;1912.000;7500.999;163.232;55.000;48.438;4299.999;8785.000;50.600;21.510;0.100;43.500;2673.700;0.200;37.000;1429.000
80;24-02-202310:33:39;63.000;99.000;36.000;7147.465;1905.000;7500.999;163.865;53.000;40.535;4299.999;8862.000;51.400;20.774;0.100;43.500;2673.700;0.200;37.000;1428.000
80;24-02-202310:33:40;63.000;99.000;35.000;7147.465;1912.000;7500.999;163.817;52.000;48.177;4299.999;8759.000;51.700;20.773;0.100;43.500;2673.700;0.200;37.000;1429.000
80;24-02-202310:33:41;63.000;99.000;34.000;7147.465;1912.000;7500.999;164.899;52.000;45.217;4300.000;8670.000;50.400;21.393;0.100;43.500;2673.700;0.200;37.000;1424.000
80;24-02-202310:33:42;63.000;99.000;35.000;7147.465;1912.000;7500.999;165.631;52.000;46.875;4300.000;8752.000;49.400;21.988;0.100;43.500;2673.700;0.200;37.000;1425.000
80;24-02-202310:33:43;63.000;99.000;34.000;7147.465;1905.000;7500.999;165.490;56.000;43.354;4299.999;8805.000;47.700;22.811;0.100;43.500;2673.700;0.200;37.000;1424.000
80;24-02-202310:33:44;63.000;99.000;34.000;7147.465;1905.000;7500.999;164.572;54.000;48.393;4299.999;8806.000;45.900;23.147;0.100;43.500;2673.700;0.200;37.000;1427.000
80;24-02-202310:33:45;63.000;99.000;35.000;7148.902;1912.000;7500.999;163.724;52.000;44.010;4299.999;8788.000;44.800;23.778;0.100;43.500;2673.700;0.200;37.000;1424.000
80;24-02-202310:33:46;63.000;99.000;34.000;7148.902;1905.000;7500.999;162.913;56.000;44.892;4299.999;8814.000;44.300;24.206;0.100;43.500;2673.700;0.200;37.000;1425.000
80;24-02-202310:33:47;63.000;99.000;34.000;7148.902;1912.000;7500.999;163.549;50.000;46.805;4299.998;8801.000;45.400;23.376;0.100;43.500;2673.700;0.200;37.000;1429.000
80;24-02-202310:33:48;63.000;99.000;33.000;7148.902;1912.000;7500.999;164.260;52.000;52.865;4299.998;8746.000;46.100;23.251;0.100;43.500;2673.700;0.200;37.000;1436.000
80;24-02-202310:33:49;63.000;99.000;35.000;7148.902;1912.000;7500.999;163.719;53.000;48.737;4300.000;8744.000;46.600;23.014;0.100;43.500;2673.700;0.200;38.000;1450.000
80;24-02-202310:33:50;63.000;99.000;34.000;7148.902;1912.000;7500.999;163.936;52.000;44.953;4300.000;8882.000;47.300;22.662;0.100;43.500;2673.700;0.200;38.000;1457.000
80;24-02-202310:33:51;63.000;99.000;33.000;7148.902;1912.000;7500.999;163.914;58.000;43.750;4299.999;8779.000;47.300;22.627;0.100;43.500;2673.700;0.200;38.000;1457.000
80;24-02-202310:33:52;63.000;99.000;34.000;7148.902;1912.000;7500.999;163.763;52.000;49.506;4299.999;8736.000;48.100;22.401;0.100;43.500;2673.700;0.200;38.000;1439.000
80;24-02-202310:33:53;63.000;99.000;34.000;7148.902;1912.000;7500.999;162.592;50.000;42.188;4299.999;8773.000;48.700;21.807;0.100;43.500;2673.700;0.200;38.000;1451.000
80;24-02-202310:33:54;63.000;99.000;34.000;7148.902;1912.000;7500.999;163.480;53.000;44.423;4300.000;8709.000;49.600;21.811;0.100;43.500;2673.700;0.200;38.000;1456.000
80;24-02-202310:33:55;63.000;99.000;34.000;7148.902;1912.000;7500.999;163.651;53.000;42.708;4300.000;8715.000;49.700;21.356;0.100;43.500;2673.700;0.200;38.000;1461.000
80;24-02-202310:33:56;63.000;99.000;34.000;7148.902;1912.000;7500.999;163.277;55.000;45.405;4299.999;8715.000;49.500;21.734;0.100;43.500;2673.700;0.200;38.000;1452.000
80;24-02-202310:33:57;63.000;99.000;34.000;7148.902;1912.000;7500.999;162.627;53.000;43.750;4299.999;8796.000;49.200;21.787;0.100;43.500;2673.700;0.200;38.000;1453.000
80;24-02-202310:33:58;63.000;99.000;33.000;7148.902;1912.000;7500.999;162.348;51.000;47.070;4299.999;8764.000;49.200;21.686;0.100;43.500;2673.700;0.200;38.000;1458.000
80;24-02-202310:33:59;63.000;99.000;34.000;7148.902;1912.000;7500.999;163.814;50.000;43.750;4299.999;8754.000;50.100;21.027;0.100;43.500;2673.700;0.200;38.000;1456.000
80;24-02-202310:34:00;63.000;99.000;33.000;7148.902;1912.000;7500.999;161.973;52.000;46.094;4299.999;8706.000;49.600;21.712;0.100;43.500;2673.700;0.200;38.000;1462.000
80;24-02-202310:34:01;63.000;99.000;33.000;7148.902;1912.000;7500.999;162.282;52.000;43.611;4300.000;8789.000;48.000;54.018;0.100;43.500;2673.700;0.200;38.000;1460.000
80;24-02-202310:34:02;63.000;99.000;33.000;7148.902;1912.000;7500.999;161.775;51.000;40.189;4299.999;8758.000;48.900;21.778;0.100;43.500;2673.700;0.200;38.000;1460.000
80;24-02-202310:34:03;63.000;99.000;33.000;7148.902;1912.000;7500.999;162.819;55.000;46.615;4299.999;8708.000;49.000;22.352;0.100;43.500;2673.700;0.200;38.000;1461.000
80;24-02-202310:34:04;63.000;99.000;33.000;7148.902;1912.000;7500.999;161.678;57.000;44.380;4299.999;8717.000;49.500;22.264;0.100;43.500;2673.700;0.200;38.000;1459.000
80;24-02-202310:34:05;63.000;99.000;34.000;7148.902;1912.000;7500.999;162.856;51.000;40.454;4300.000;8848.000;50.000;21.339;0.100;43.500;2673.700;0.200;38.000;1460.000
80;24-02-202310:34:06;63.000;99.000;34.000;7148.902;1912.000;7500.999;162.154;55.000;48.958;4300.000;8753.000;50.000;21.489;0.100;43.500;2673.700;0.200;38.000;1461.000
80;24-02-202310:34:07;63.000;99.000;34.000;7148.902;1912.000;7500.999;162.390;54.000;46.094;4299.999;8647.000;50.700;21.233;0.100;43.500;2673.700;0.200;38.000;1464.000
80;24-02-202310:34:08;63.000;99.000;34.000;7148.902;1912.000;7500.999;161.933;55.000;47.656;4299.999;8677.000;51.500;20.672;0.100;43.500;2673.700;0.200;38.000;1463.000
80;24-02-202310:34:09;63.000;99.000;34.000;7148.902;1912.000;7500.999;163.870;51.000;47.135;4299.999;8777.000;51.800;20.566;0.100;43.500;2673.700;0.200;38.000;1459.000
80;24-02-202310:34:10;63.000;99.000;34.000;7148.902;1912.000;7500.999;162.830;51.000;43.490;4299.999;8767.000;51.600;20.780;0.100;43.500;2673.700;0.200;38.000;1467.000
80;24-02-202310:34:11;63.000;99.000;34.000;7148.902;1912.000;7500.999;163.996;50.000;46.174;4299.999;8691.000;51.400;20.956;0.100;43.500;2673.700;0.200;38.000;1466.000
80;24-02-202310:34:12;63.000;99.000;34.000;7148.902;1905.000;7500.999;162.332;52.000;46.540;4299.999;8763.000;51.800;20.660;0.100;43.500;2673.700;0.200;38.000;1465.000
80;24-02-202310:34:13;63.000;99.000;35.000;7148.902;1912.000;7500.999;163.131;54.000;40.104;4299.999;8764.000;52.400;20.224;0.100;43.500;2673.700;0.200;38.000;1467.000
80;24-02-202310:34:14;63.000;99.000;35.000;7148.902;1912.000;7500.999;162.935;52.000;48.737;4299.999;8754.000;52.600;20.391;0.100;43.500;2673.700;0.200;38.000;1463.000
80;24-02-202310:34:15;63.000;99.000;35.000;7148.902;1912.000;7500.999;163.476;53.000;47.864;4299.999;8711.000;52.800;20.156;0.100;43.500;2673.700;0.200;38.000;1461.000
80;24-02-202310:34:16;64.000;99.000;35.000;7148.902;1905.000;7500.999;163.813;53.000;44.271;4299.999;8794.000;53.000;20.308;0.100;43.500;2673.700;0.200;38.000;1467.000
80;24-02-202310:34:17;63.000;99.000;35.000;7148.902;1912.000;7500.999;165.362;50.000;45.405;4299.999;8770.000;52.200;20.252;0.100;43.500;2673.700;0.200;38.000;1466.000
80;24-02-202310:34:18;63.000;99.000;34.000;7148.902;1912.000;7500.999;163.330;52.000;46.875;4299.998;8659.000;51.200;20.746;0.100;43.500;2673.700;0.200;38.000;1468.000
80;24-02-202310:34:19;63.000;99.000;34.000;7148.902;1912.000;7500.999;163.172;52.000;42.571;4299.998;8666.000;50.900;20.705;0.100;43.500;2673.700;0.200;38.000;1461.000
80;24-02-202310:34:20;63.000;99.000;34.000;7148.902;1912.000;7500.999;164.106;52.000;47.199;4300.000;8807.000;50.100;20.844;0.100;43.500;2673.700;0.200;39.000;1467.000
80;24-02-202310:34:21;63.000;99.000;34.000;7148.902;1912.000;7500.999;162.191;53.000;43.490;4300.000;8797.000;49.300;22.033;0.100;43.500;2673.700;0.200;39.000;1479.000
80;24-02-202310:34:22;63.000;99.000;33.000;7148.902;1912.000;7500.999;161.297;52.000;44.423;4299.999;8698.000;48.900;21.567;0.100;43.500;2673.700;0.200;39.000;1490.000
80;24-02-202310:34:23;63.000;99.000;33.000;7148.902;1912.000;7500.999;163.406;51.000;45.052;4299.999;8675.000;48.500;22.441;0.100;43.500;2673.700;0.200;39.000;1492.000
80;24-02-202310:34:24;63.000;99.000;33.000;7148.902;1912.000;7500.999;161.448;52.000;47.712;4299.999;8792.000;48.500;22.121;0.100;43.500;2673.700;0.200;39.000;1479.000
80;24-02-202310:34:25;63.000;99.000;33.000;7148.902;1912.000;7500.999;162.065;50.000;42.041;4299.999;8734.000;48.300;21.773;0.100;43.500;2673.700;0.200;39.000;1483.000
80;24-02-202310:34:26;63.000;99.000;33.000;7148.902;1912.000;7500.999;161.178;58.000;46.943;4299.999;8732.000;47.600;22.891;0.100;43.500;2673.700;0.200;39.000;1489.000
80;24-02-202310:34:27;63.000;99.000;33.000;7148.902;1912.000;7500.999;161.330;48.000;41.512;4299.999;8815.000;46.600;22.914;0.100;43.500;2673.700;0.200;39.000;1486.000
80;24-02-202310:34:28;63.000;99.000;33.000;7148.902;1912.000;7500.999;160.967;54.000;42.708;4299.999;8762.000;46.100;23.085;0.100;43.500;2673.700;0.200;39.000;1490.000
80;24-02-202310:34:29;63.000;99.000;33.000;7148.902;1912.000;7500.999;160.986;54.000;41.047;4300.000;8667.000;45.800;23.154;0.100;43.500;2673.700;0.200;39.000;1486.000
80;24-02-202310:34:30;63.000;99.000;33.000;7148.902;1912.000;7500.999;161.681;52.000;43.100;4300.000;8683.000;45.200;23.440;0.100;43.500;2673.700;0.200;39.000;1490.000
80;24-02-202310:34:31;63.000;99.000;33.000;7148.902;1912.000;7500.999;161.783;51.000;41.927;4299.999;8813.000;45.100;23.533;0.100;43.500;2673.700;0.200;39.000;1493.000
80;24-02-202310:34:32;63.000;99.000;33.000;7148.902;1912.000;7500.999;163.713;54.000;39.323;4299.999;8813.000;45.100;23.353;0.100;43.500;2673.700;0.200;39.000;1488.000
80;24-02-202310:34:33;63.000;99.000;33.000;7148.902;1912.000;7500.999;164.104;52.000;42.842;4299.999;8758.000;45.000;24.047;0.100;43.500;2673.700;0.200;39.000;1494.000
80;24-02-202310:34:34;63.000;99.000;33.000;7148.902;1912.000;7500.999;161.175;57.000;47.396;4299.999;8765.000;44.800;23.608;0.100;43.500;2673.700;0.200;39.000;1489.000
80;24-02-202310:34:35;63.000;99.000;33.000;7148.902;1905.000;7500.999;162.094;50.000;41.247;4300.000;8873.000;44.800;23.910;0.100;43.500;2673.700;0.200;39.000;1488.000
80;24-02-202310:34:36;63.000;99.000;33.000;7148.902;1912.000;7500.999;165.114;55.000;45.052;4300.000;8812.000;44.400;24.174;0.100;43.500;2673.700;0.200;39.000;1493.000
80;24-02-202310:34:37;63.000;99.000;33.000;7148.902;1912.000;7500.999;163.249;52.000;42.708;4299.999;8725.000;44.700;23.897;0.100;43.500;2673.700;0.200;39.000;1496.000
80;24-02-202310:34:38;63.000;99.000;32.000;7148.902;1912.000;7500.999;162.991;56.000;40.885;4299.999;8762.000;45.300;23.964;0.100;43.500;2673.700;0.200;39.000;1495.000
80;24-02-202310:34:39;63.000;99.000;32.000;7148.902;1912.000;7500.999;161.954;51.000;41.146;4299.999;8798.000;45.200;23.291;0.100;43.500;2673.700;0.200;39.000;1501.000
80;24-02-202310:34:40;63.000;99.000;33.000;7148.902;1912.000;7500.999;161.632;53.000;45.405;4299.999;8781.000;47.700;22.607;0.100;43.500;2673.700;0.200;39.000;1501.000
80;24-02-202310:34:41;63.000;99.000;33.000;7148.902;1912.000;7500.999;162.703;52.000;39.924;4299.999;8706.000;50.500;20.970;0.100;43.500;2673.700;0.200;39.000;1500.000
80;24-02-202310:34:42;63.000;99.000;34.000;7148.902;1912.000;7500.999;162.403;54.000;36.458;4299.999;8776.000;51.000;20.718;0.100;43.500;2673.700;0.200;39.000;1498.000
80;24-02-202310:34:43;63.000;99.000;34.000;7148.902;1912.000;7500.999;164.298;53.000;40.791;4300.000;8753.000;50.900;21.073;0.100;43.500;2673.700;0.200;39.000;1498.000
80;24-02-202310:34:44;63.000;99.000;34.000;7148.902;1912.000;7500.999;163.738;53.000;41.406;4299.999;8731.000;50.200;21.547;0.100;43.500;2673.700;0.200;39.000;1496.000
80;24-02-202310:34:45;63.000;99.000;33.000;7148.902;1912.000;7500.999;163.513;56.000;39.924;4299.999;8708.000;49.800;21.587;0.100;43.500;2673.700;0.200;39.000;1501.000
